model_id,fom,variables,aic,null_aic,delta_aic,null_deviance,residual_dev,dev_explained,MCFaddenPseudoR2,spatial_auc,training_auc,test_auc,toc_auc,number_of_variables
819,0.449749708857441,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,pen_lingue15,dis_plant87_lingue,predios_lingue1",1079.66183399403,1008.5542341485,-71.1075998455358,1122.87867934041,1065.66183399403,57.2168453463726,0.050955500713561,0.62519239131318,0.64106425396748,0.682902254871952,0.923233225484352,6
820,0.459198389660442,"bn_lingue_87,cul_prad_lingue_87,pen_lingue15,dis_plant87_lingue,predios_lingue1",1079.68858327211,1008.5542341485,-71.1343491236171,1122.87867934041,1067.68858327211,55.1900960682913,0.0491505423370499,0.634855794344609,0.643777321196676,0.692110498928681,0.947202660335955,5
821,0.459198389660442,"bn_lingue_87,mat_lingue_87,dis_caminos_lingue,dis_hid_lingue,pen_lingue15",1079.73233881222,1008.5542341485,-71.17810466372,1133.98878739607,1067.73233881222,66.2564485838529,0.0584277810506352,0.639018354500579,0.659477167161841,0.69405,0.948496391665013,5
822,0.457083589946287,"bn_lingue_87,mat_lingue_87,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1079.81788294328,1008.5542341485,-71.2636487947836,1133.98878739607,1067.81788294328,66.1709044527893,0.0583523445630664,0.635913109201102,0.662173229476151,0.693475,0.954730632120576,5
823,0.461377716589635,"bn_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1079.81966402248,1008.5542341485,-71.2654298739824,1122.87867934041,1065.81966402248,57.059015317926,0.0508149423154451,0.63677273203064,0.643826095438999,0.691358024691358,0.948917335187965,6
824,0.451887584532951,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1079.93615532828,1008.5542341485,-71.3819211797834,1122.87867934041,1063.93615532828,58.942524012125,0.0524923351886498,0.630048647519788,0.64255796513861,0.683476175900418,0.918225111293113,7
825,0.452224553302856,"bn_lingue_87,mat_lingue_87,pen_lingue15,dis_plant87_lingue,predios_lingue1",1080.05463729859,1008.5542341485,-71.500403150093,1122.87867934041,1068.05463729859,54.8240420418153,0.0488245462760231,0.622683892862469,0.643426756329982,0.68269819406183,0.953256967842245,5
826,0.476102085286285,"dis_comunidades_lingue,dis_caminos_lingue,dis_plant87_lingue",1080.17638469774,1008.5542341485,-71.6221505492447,1133.98878739607,1072.17638469774,61.8124026983282,0.0545088305857639,0.665804396119134,0.67872023720566,0.681575,0.887175572833258,3
827,0.458773148787229,"bn_lingue_87,mat_lingue_87,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1080.34635549784,1008.5542341485,-71.7921213493416,1122.87867934041,1066.34635549784,56.5323238425667,0.0503458876570482,0.630309920253736,0.64292986873632,0.685006631976329,0.95416430648305,6
828,0.457798269197166,"bn_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1080.37212103295,1008.5542341485,-71.8178868844479,1133.98878739607,1066.37212103295,67.616666363125,0.0596272794887066,0.640033667483942,0.660541244971037,0.694475,0.949146817882304,6
829,0.447049873718163,"cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1080.84324627755,1008.5542341485,-72.2890121290509,1122.87867934041,1068.84324627755,54.0354330628575,0.048122236228226,0.627806001507604,0.626944110815079,0.673043566982961,0.887120597538998,5
830,0.455656331595686,"bn_lingue_87,mat_lingue_87,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1081.17584848892,1008.5542341485,-72.6216143404224,1133.98878739607,1067.17584848892,66.8129389071505,0.0589185181103687,0.636229707851592,0.660182567057825,0.692625,0.955704619050242,6
831,0.44779881872983,"cul_prad_lingue_87,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1081.41320448496,1008.5542341485,-72.8589703364651,1122.87867934041,1069.41320448496,53.4654748554433,0.0476146495958492,0.627987641003241,0.630565598307534,0.677430874400571,0.895098699718244,5
832,0.446143366298094,"cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1082.72591311656,1008.5542341485,-74.171678968065,1122.87867934041,1068.72591311656,54.1527662238434,0.0482267294055788,0.625737982104491,0.626364916687497,0.671589633710846,0.896887244332805,6
833,0.479868800219081,"mat_lingue_87,cul_prad_lingue_87,pen_lingue15",1082.99566863159,1008.5542341485,-74.4414344830889,1133.98878739607,1074.99566863159,58.9931187644841,0.0520226649682731,0.636203290984839,0.643704305928348,0.68475,0.834537881159873,3
834,0.454191843824155,"mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,pen_lingue15",1083.15307704015,1008.5542341485,-74.5988428916532,1133.98878739607,1073.15307704015,60.8357103559197,0.0536475413444026,0.630821564404568,0.639146107447947,0.67615,0.85181547258162,4
835,0.476138741098978,"bn_lingue_87,pen_lingue15",1083.90613125009,1008.5542341485,-75.3518971015967,1133.98878739607,1077.90613125009,56.0826561459762,0.0494560940719321,0.633333510937978,0.64677698005153,0.687,0.903422344230521,2
836,0.462595767322698,"bn_lingue_87,dis_caminos_lingue,pen_lingue15",1083.9701180042,1008.5542341485,-75.415883855698,1133.98878739607,1075.9701180042,58.0186693918749,0.0511633536739818,0.634242034589984,0.641289207979388,0.6876875,0.947877804656302,3
837,0.428424672964571,"mat_lingue_87,dis_hid_lingue,pen_lingue15,predios_lingue1",1084.19850056887,1008.5542341485,-75.6442664203721,1122.87867934041,1074.19850056887,48.6801787715362,0.0433530172646359,0.604669394524236,0.632147712792874,0.662712988470564,0.874210324361302,4
838,0.447922248745555,"mat_lingue_87,cul_prad_lingue_87,pen_lingue15,dis_plant87_lingue",1084.35144617474,1008.5542341485,-75.7972120262382,1133.98878739607,1074.35144617474,59.6373412213347,0.0525907679901116,0.627374922385333,0.643623603397875,0.6771875,0.923024502734064,4
839,0.447662188613996,"mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue",1084.69345373665,1008.5542341485,-76.1392195881531,1133.98878739607,1072.69345373665,61.2953336594198,0.054052856907139,0.62845990885731,0.641447624057723,0.6750375,0.878493172242652,5
840,0.479868800219081,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,pen_lingue15",1084.84943213893,1008.5542341485,-76.2951979904324,1133.98878739607,1074.84943213893,59.1393552571403,0.0521516225860923,0.639584548141346,0.647252228286536,0.690575,0.90902233403569,4
841,0.454191843824155,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,pen_lingue15",1084.95052461927,1008.5542341485,-76.3962904707726,1133.98878739607,1072.95052461927,61.0382627768004,0.053826160765628,0.633002417381896,0.642819567075759,0.6816625,0.901971279473761,5
842,0.461952779144122,"bn_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,pen_lingue15",1085.12367399615,1008.5542341485,-76.5694398476564,1133.98878739607,1075.12367399615,58.8651133999165,0.0519097843419474,0.637726428393354,0.645530574303119,0.6904,0.939810678333486,4
843,0.488274856271927,"bn_lingue_87,cul_prad_lingue_87,pen_lingue15",1085.19674131738,1008.5542341485,-76.6425071688782,1133.98878739607,1077.19674131738,56.7920460786945,0.0500816645719255,0.640380143486592,0.647900837512927,0.6923125,0.915018955123845,3
844,0.451005998767293,"bn_lingue_87,pen_lingue15,dis_plant87_lingue",1085.24514562019,1008.5542341485,-76.6909114716884,1133.98878739607,1077.24514562019,56.7436417758845,0.0500389795794917,0.627980966818905,0.646788935981971,0.6834,0.955724214679334,3
845,0.453334107558166,"bn_lingue_87,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue",1085.50040238784,1008.5542341485,-76.9461682393444,1133.98878739607,1075.50040238784,58.4883850082285,0.051577569071501,0.631500547719616,0.643844788111023,0.6842125,0.953315113806093,4
846,0.448641205840332,"cul_prad_lingue_87,dis_hid_lingue,pen_lingue15",1085.74178994293,1008.5542341485,-77.187555794435,1133.98878739607,1077.74178994293,56.246997453138,0.0496010172925039,0.629305856248385,0.635681876602842,0.678525,0.87342412377394,3
847,0.471912442467632,"bn_lingue_87,mat_lingue_87,pen_lingue15",1085.86210935788,1008.5542341485,-77.3078752093811,1133.98878739607,1077.86210935788,56.1266780381916,0.0494949144665467,0.625932283325764,0.646092503033817,0.6790125,0.917512287635068,3
848,0.430306457288775,"mat_lingue_87,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1085.93383297783,1008.5542341485,-77.3795988293277,1122.87867934041,1073.93383297783,48.9448463625806,0.043588721794354,0.60368380974739,0.6286329189555,0.659320477502296,0.878971788803534,5
849,0.464663451173162,"bn_lingue_87,mat_lingue_87,dis_caminos_lingue,pen_lingue15",1085.95673299404,1008.5542341485,-77.4024988455408,1133.98878739607,1075.95673299404,58.0320544020321,0.0511751571506176,0.633679484671497,0.64225464936245,0.6866375,0.94583544739627,4
850,0.427772790459577,"mat_lingue_87,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1085.9883608934,1008.5542341485,-77.4341267449058,1122.87867934041,1073.9883608934,48.8903184470025,0.0435401609688781,0.603034799028225,0.633004310423665,0.65988164473013,0.891170130796895,5
851,0.448138301921841,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,pen_lingue15,dis_plant87_lingue",1086.17675663681,1008.5542341485,-77.6225224883158,1133.98878739607,1074.17675663681,59.8120307592571,0.0527448167248645,0.62942778122724,0.646923440199425,0.681025,0.922825026729362,5
852,0.447622526636225,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue",1086.46739118729,1008.5542341485,-77.9131570387956,1133.98878739607,1072.46739118729,61.5213962087773,0.0542522085690514,0.630521987769048,0.645213742146448,0.6795,0.913177130403007,6
853,0.456423135231153,"bn_lingue_87,cul_prad_lingue_87,pen_lingue15,dis_plant87_lingue",1086.55602632344,1008.5542341485,-78.0017921749434,1133.98878739607,1076.55602632344,57.4327610726295,0.0506466745623737,0.636799406262751,0.648047297660822,0.6880625,0.944456090723664,4
854,0.457159491343649,"bn_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue",1086.67775949386,1008.5542341485,-78.123525345359,1133.98878739607,1074.67775949386,59.3110279022139,0.0523030108952023,0.636161630238237,0.646041690329446,0.68785,0.946321709664863,5
855,0.448720643653789,"cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,pen_lingue15",1087.00922348884,1008.5542341485,-78.45498934034,1133.98878739607,1077.00922348884,56.9795639072329,0.0502470258441202,0.625950909022701,0.630161225721989,0.67265,0.879614635356288,4
856,0.450010519607634,"bn_lingue_87,mat_lingue_87,pen_lingue15,dis_plant87_lingue",1087.19461007736,1008.5542341485,-78.6403759288651,1133.98878739607,1077.19461007736,56.7941773187079,0.050083543990873,0.623379419327032,0.647180492703893,0.679325,0.953851519779555,4
857,0.430680826739673,"cul_prad_lingue_87,pen_lingue15,predios_lingue1",1087.30428882255,1008.5542341485,-78.7500546740487,1122.87867934041,1079.30428882255,43.5743905178597,0.038805964811315,0.632477038849632,0.615796148054213,0.684343434343434,0.890005729259651,3
858,0.436129121883012,"cul_prad_lingue_87,dis_caminos_lingue,pen_lingue15,predios_lingue1",1087.47255711462,1008.5542341485,-78.9183229661191,1122.87867934041,1077.47255711462,45.4061222257892,0.0404372467490979,0.622676355258236,0.605465153852251,0.671104989286808,0.89463813113,4
859,0.454636665076044,"bn_lingue_87,mat_lingue_87,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue",1087.4827720083,1008.5542341485,-78.9285378598022,1133.98878739607,1075.4827720083,58.5060153877707,0.0515931162971334,0.630275198139516,0.64375511863272,0.6832375,0.95292351865046,5
860,0.447234835112664,"cul_prad_lingue_87,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1087.53066560357,1008.5542341485,-78.9764314550714,1133.98878739607,1077.53066560357,56.4581217925015,0.0497871957994787,0.626433580375345,0.634638721671917,0.674675,0.889901926017939,4
861,0.428514782483313,"mat_lingue_87,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1087.76842083097,1008.5542341485,-79.2141866824766,1122.87867934041,1073.76842083097,49.1102585094318,0.0437360325857107,0.602361607412508,0.629468177855275,0.657968574635241,0.892885936109703,6
862,0.419856445044249,"dis_hid_lingue,pen_lingue15,predios_lingue1",1088.85491736458,1008.5542341485,-80.3006832160843,1122.87867934041,1080.85491736458,42.0237619758241,0.0374250244029118,0.601316847739081,0.606809493906268,0.655188246097337,0.896868084514637,3
863,0.447812042367799,"cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1088.86706956256,1008.5542341485,-80.3128354140665,1133.98878739607,1076.86706956256,57.1217178335064,0.05037238327962,0.624116493925735,0.629629186817391,0.6701,0.89154437679682,5
864,0.444158305191808,"cul_prad_lingue_87,pen_lingue15,dis_plant87_lingue,predios_lingue1",1089.11098501084,1008.5542341485,-80.5567508623458,1122.87867934041,1079.11098501084,43.7676943295626,0.0389781150313339,0.618028852405312,0.608141640399705,0.669408733802673,0.93594218088182,4
865,0.437340184373583,"cul_prad_lingue_87,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1089.37492487637,1008.5542341485,-80.8206907278702,1122.87867934041,1077.37492487637,45.5037544640381,0.0405241949119273,0.618112736914271,0.602694167210296,0.667380879502092,0.909583636142375,5
866,0.420806692560502,"dis_caminos_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1090.51127598732,1008.5542341485,-81.9570418388266,1122.87867934041,1080.51127598732,42.3674033530817,0.0377310604721508,0.598493649965915,0.599996341931826,0.648122640546883,0.902708154103149,4
867,0.417414553160795,"dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1090.78246150007,1008.5542341485,-82.2282273515689,1122.87867934041,1080.78246150007,42.0962178403395,0.0374895512888955,0.598902566738167,0.6063796708958,0.652305887154372,0.90811680633692,4
868,0.426312505998656,"mat_lingue_87,pen_lingue15,predios_lingue1",1091.54064720456,1008.5542341485,-82.9864130560582,1122.87867934041,1083.54064720456,39.3380321358502,0.0350331989195466,0.597319177011343,0.621630766792057,0.643072135496378,0.826652938480615,3
869,0.427245715657733,"mat_lingue_87,dis_hid_lingue,pen_lingue15",1091.55060614676,1008.5542341485,-82.9963719982607,1133.98878739607,1083.55060614676,50.4381812493123,0.0444785537651843,0.60628094292272,0.632746695679725,0.66405,0.878930495330941,3
870,0.420149019724956,"dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1092.46737713186,1008.5542341485,-83.9131429833642,1122.87867934041,1080.46737713186,42.4113022085442,0.037770155395111,0.59690109721529,0.599606147993245,0.646898275686154,0.910610281662025,5
871,0.432823229173258,"mat_lingue_87,dis_caminos_lingue,pen_lingue15,predios_lingue1",1092.53049185849,1008.5542341485,-83.9762577099877,1122.87867934041,1082.53049185849,40.3481874819206,0.0359328111079833,0.595310996956708,0.609641448351126,0.646056524844404,0.872986652836938,4
872,0.458491283598935,"cul_prad_lingue_87,pen_lingue15",1093.31231928195,1008.5542341485,-84.7580851334505,1133.98878739607,1087.31231928195,46.6764681141224,0.0411613136151933,0.625392313234735,0.620713051691465,0.676,0.776417179223759,2
873,0.422004796392539,"mat_lingue_87,pen_lingue15,dis_plant87_lingue,predios_lingue1",1093.31946783087,1008.5542341485,-84.7652336823771,1122.87867934041,1083.31946783087,39.5592115095312,0.0352301742275211,0.593872540602436,0.621469202114363,0.64549535761657,0.893590810088862,4
874,0.42798287179672,"mat_lingue_87,dis_caminos_lingue,dis_hid_lingue,pen_lingue15",1093.3203784915,1008.5542341485,-84.7661443430015,1133.98878739607,1083.3203784915,50.6684089045714,0.0446815783963077,0.605098409397468,0.629390068208583,0.660675,0.883333597841455,4
875,0.426436578188788,"mat_lingue_87,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1093.36543001631,1008.5542341485,-84.8111958678105,1133.98878739607,1083.36543001631,50.6233573797624,0.0446418500274651,0.604513364623453,0.633616489619263,0.66205,0.894960454747963,4
876,0.439010367178469,"cul_prad_lingue_87,dis_caminos_lingue,pen_lingue15",1093.48512066815,1008.5542341485,-84.930886519649,1133.98878739607,1085.48512066815,48.5036667279239,0.0427726158027548,0.616708566034867,0.604730961675265,0.6676875,0.886063296184564,3
877,0.432357131454423,"mat_lingue_87,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1094.39364378867,1008.5542341485,-85.8394096401751,1122.87867934041,1082.39364378867,40.4850355517333,0.0360546836417935,0.594801196038836,0.611193078935014,0.643505764717886,0.897231738496472,5
878,0.449922098670952,"cul_prad_lingue_87,pen_lingue15,dis_plant87_lingue",1095.10613390612,1008.5542341485,-86.5518997576216,1133.98878739607,1087.10613390612,46.8826534899513,0.0413431367320711,0.616578946958056,0.612627853731147,0.6634125,0.941347049031465,3
879,0.426804643361847,"mat_lingue_87,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1095.17496938891,1008.5542341485,-86.6207352404156,1133.98878739607,1083.17496938891,50.8138180071574,0.0448098063860393,0.603716726843122,0.629981886765383,0.658975,0.896545533432651,5
880,0.43977280640405,"cul_prad_lingue_87,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue",1095.37719620577,1008.5542341485,-86.822962057274,1133.98878739607,1085.37719620577,48.6115911902989,0.042867788227363,0.61443078881235,0.604847531997059,0.6634625,0.904602588227745,4
881,0.418780468885189,"dis_hid_lingue,pen_lingue15",1095.63734809056,1008.5542341485,-87.0831139420657,1133.98878739607,1089.63734809056,44.3514393055073,0.0391110033877403,0.602593238184811,0.608894614451133,0.6564875,0.897910253555142,2
882,0.411926782559641,"pen_lingue15,predios_lingue1",1095.64554964476,1008.5542341485,-87.0913154962643,1122.87867934041,1089.64554964476,33.233129695644,0.0295963671829317,0.589028857849559,0.597487516842356,0.642549229670442,0.825548255293622,2
883,0.417461027154312,"dis_caminos_lingue,pen_lingue15,predios_lingue1",1096.50770277526,1008.5542341485,-87.9534686267662,1122.87867934041,1088.50770277526,34.3709765651422,0.0306096973765074,0.582539894802634,0.572387072387072,0.632231404958678,0.89556275746564,3
884,0.437244614231485,"mat_lingue_87,cul_prad_lingue_87,dis_hid_lingue,predios_lingue1",1097.03405528677,1008.5542341485,-88.4798211382711,1122.87867934041,1087.03405528677,35.8446240536373,0.0319220809096606,0.585255944522546,0.632101986940697,0.616391184573003,0.792758266003781,4
885,0.419415690628843,"dis_caminos_lingue,dis_hid_lingue,pen_lingue15",1097.32973231761,1008.5542341485,-88.7754981691123,1133.98878739607,1089.32973231761,44.6590550784606,0.0393822721836689,0.599785536563886,0.602543026404672,0.64955,0.903750577977201,3
886,0.414358199544354,"pen_lingue15,dis_plant87_lingue,predios_lingue1",1097.56091291353,1008.5542341485,-89.0066787650342,1122.87867934041,1089.56091291353,33.3177664268742,0.0296717419609797,0.581325634476833,0.594094658610788,0.637766554433221,0.909254169165549,3
887,0.416207298078842,"dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1097.575860253,1008.5542341485,-89.0216261045005,1133.98878739607,1089.575860253,44.4129271430725,0.0391652260028567,0.600320287828291,0.608861735642422,0.6533375,0.908398644428892,3
888,0.434850825528628,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_hid_lingue,predios_lingue1",1098.04555858503,1008.5542341485,-89.4913244365302,1122.87867934041,1086.04555858503,36.8331207553781,0.0328024045990564,0.582982800694609,0.631266728040922,0.60952963983267,0.698706212749156,5
889,0.429902186300068,"mat_lingue_87,cul_prad_lingue_87,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1098.06254570383,1008.5542341485,-89.5083115553325,1122.87867934041,1086.06254570383,36.8161336365758,0.0327872764119114,0.581306746730989,0.630705824254211,0.61317722681359,0.825653920996927,5
890,0.44332550276498,"mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1098.22642548433,1008.5542341485,-89.6721913358333,1122.87867934041,1086.22642548433,36.652253856075,0.0326413302972366,0.587422903124953,0.630846050200889,0.611315171921233,0.799845774936879,5
891,0.416473055247763,"dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1098.47340393352,1008.5542341485,-89.9191697850245,1122.87867934041,1088.47340393352,34.4052754068839,0.030640242832907,0.580725786285252,0.572890056761025,0.630190796857463,0.909326717839974,4
892,0.427682774522048,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1099.17547848344,1008.5542341485,-90.6212443349423,1122.87867934041,1085.17547848344,37.7032008569661,0.0335772702346735,0.578701162683272,0.629657178044275,0.605550454035302,0.724018240681196,6
893,0.418281160526818,"dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1099.29334943027,1008.5542341485,-90.7391152817738,1133.98878739607,1089.29334943027,44.6954379657991,0.039414356175806,0.598312752478831,0.602142502734919,0.648,0.910870012736826,4
894,0.439084397289748,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1099.3382908279,1008.5542341485,-90.7840566794057,1122.87867934041,1085.3382908279,37.5403885125027,0.0334322747445471,0.584645625276254,0.630596082208985,0.605116824813794,0.707770077278954,6
895,0.440012597051805,"mat_lingue_87,pen_lingue15",1099.37326418909,1008.5542341485,-90.8190300405972,1133.98878739607,1093.37326418909,40.6155232069755,0.035816512172258,0.595227623356296,0.613419934122823,0.6425,0.770470931574037,2
896,0.435123626497989,"mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1099.41551842172,1008.5542341485,-90.8612842732191,1122.87867934041,1085.41551842172,37.4631609186893,0.0333634983083797,0.583526685997699,0.630041275202565,0.60952963983267,0.82733643479018,6
897,0.420513846861567,"mat_lingue_87,dis_caminos_lingue,pen_lingue15",1100.39356407047,1008.5542341485,-91.8393299219722,1133.98878739607,1092.39356407047,41.5952233256007,0.0366804537998247,0.595835226876838,0.607095246919853,0.6445,0.894955934204982,3
898,0.431753381846866,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1100.60567825858,1008.5542341485,-92.0514441100843,1122.87867934041,1084.60567825858,38.2730010818241,0.0340847161728159,0.580546652619213,0.628791435243048,0.602132435465769,0.731754868056941,7
899,0.42141823790337,"mat_lingue_87,pen_lingue15,dis_plant87_lingue",1101.19665049299,1008.5542341485,-92.6424163444904,1133.98878739607,1093.19665049299,40.7921369030826,0.0359722577123111,0.590587606830764,0.612311021574476,0.6411625,0.947738710939466,3
900,0.419716560633156,"mat_lingue_87,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue",1102.2909728874,1008.5542341485,-93.7367387388983,1133.98878739607,1092.2909728874,41.6978145086746,0.0367709231097633,0.594531628519773,0.608972327998996,0.64245,0.918562636399895,4
901,0.482179646616237,pen_lingue15,1102.77492079317,1008.5542341485,-94.22068664467,1133.98878739607,1098.77492079317,35.213866602903,0.0310530994612064,0.591022277873159,0.590464547677262,0.64,0.670989083299256,1
902,0.429738822461208,"bn_lingue_87,mat_lingue_87,dis_hid_lingue,predios_lingue1",1103.33569151452,1008.5542341485,-94.7814573660189,1122.87867934041,1093.33569151452,29.5429878258894,0.0263100443257533,0.578129639149634,0.616817358752843,0.611315171921233,0.956281554466301,4
903,0.408530968523504,"dis_caminos_lingue,pen_lingue15",1103.67234288671,1008.5542341485,-95.1181087382131,1133.98878739607,1097.67234288671,36.3164445093598,0.0320253999977828,0.586653910729756,0.571944811425087,0.6351,0.908843444038868,2
904,0.427164332295946,"bn_lingue_87,mat_lingue_87,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1104.40566383991,1008.5542341485,-95.8514296914173,1122.87867934041,1092.40566383991,30.4730155004911,0.0271382973611997,0.574436524701701,0.616097938678584,0.60947862463014,0.980490062568942,5
905,0.431904271527765,"bn_lingue_87,dis_hid_lingue,predios_lingue1",1104.45220694805,1008.5542341485,-95.8979727995552,1122.87867934041,1096.45220694805,26.4264723923532,0.0235345749087305,0.583396853136113,0.607925204699398,0.616595245383124,0.98125306557387,3
906,0.438592457693262,"bn_lingue_87,mat_lingue_87,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1104.56550995443,1008.5542341485,-96.0112758059295,1122.87867934041,1092.56550995443,30.3131693859789,0.0269959435010247,0.580995148062611,0.617494101365069,0.606035098459341,0.962489556323799,5
907,0.40440863771677,"pen_lingue15,dis_plant87_lingue",1104.71209629115,1008.5542341485,-96.1578621426572,1133.98878739607,1098.71209629115,35.2766911049157,0.0311085008044216,0.575991949283502,0.578939030732719,0.625875,0.932203565779139,2
908,0.43565220279013,"bn_lingue_87,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1105.43415434778,1008.5542341485,-96.8799201992833,1122.87867934041,1095.43415434778,27.4445249926252,0.0244412201403151,0.585669295042591,0.607562446272124,0.609121518212427,0.984940501512198,4
909,0.430685130976055,"bn_lingue_87,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1105.56908211949,1008.5542341485,-97.0148479709947,1122.87867934041,1095.56908211949,27.3095972209137,0.0243210577628526,0.577384053782888,0.606465025819865,0.613457810427507,0.99605038616733,4
910,0.408022170966338,"dis_caminos_lingue,pen_lingue15,dis_plant87_lingue",1105.65110083371,1008.5542341485,-97.0968666852148,1133.98878739607,1097.65110083371,36.3376865623582,0.0320441321521343,0.583646710102478,0.572160018173014,0.63065,0.921543506427877,3
911,0.431822356040647,"bn_lingue_87,mat_lingue_87,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1105.78560333244,1008.5542341485,-97.2313691839408,1122.87867934041,1091.78560333244,31.0930760079675,0.0276905035067831,0.577463451014741,0.616994165381262,0.605499438832772,0.98161141419592,6
912,0.4316887245752,"bn_lingue_87,cul_prad_lingue_87,dis_hid_lingue,predios_lingue1",1106.43092129319,1008.5542341485,-97.876687144688,1122.87867934041,1096.43092129319,26.4477580472203,0.023553531235232,0.583822518111618,0.607373446083123,0.616391184573003,0.977359332790498,4
913,0.43797039657701,"mat_lingue_87,cul_prad_lingue_87,dis_hid_lingue",1106.5632435589,1008.5542341485,-98.0090094104007,1133.98878739607,1098.5632435589,35.4255438371722,0.0312397655346472,0.583978901172741,0.628896886077917,0.618375,0.782462700671177,3
914,0.432762791986912,"bn_lingue_87,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1106.71751400797,1008.5542341485,-98.1632798594737,1122.87867934041,1094.71751400797,28.1611653324346,0.0250794372095273,0.580232734941705,0.605867541351412,0.605831037649219,0.995298408502584,5
915,0.434625734593153,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_hid_lingue",1106.90473063439,1008.5542341485,-98.3504964858962,1133.98878739607,1096.90473063439,37.0840567616767,0.0327023134389461,0.5821583067298,0.630095468104567,0.6106125,0.680323581938178,4
916,0.43593831622747,"bn_lingue_87,cul_prad_lingue_87,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1107.39408496079,1008.5542341485,-98.8398508122959,1122.87867934041,1095.39408496079,27.4845943796124,0.0244769046605794,0.586024067532761,0.606788155175252,0.608330782573207,0.981113298092268,5
